Start,End,Reward
S_84,Goal,-1
S_84,Goal,-1
S_84,S_00,-1
S_84,S_00,-1
S_84,S_01,-1
S_84,S_02,-1
S_84,S_03,-1
S_84,S_04,-1
S_84,S_05,-1
S_84,S_06,-1
S_84,S_07,-1
S_84,S_08,-1
S_84,S_08,-1
S_84,S_09,-1
S_84,S_09,-1
S_84,S_09,-1
S_84,S_10,-1
S_84,S_10,-1
S_84,S_11,-1
S_84,S_12,-1
S_84,S_13,-1
S_84,S_14,-1
S_84,S_15,-1
S_84,S_16,-1
S_84,S_17,-1
S_84,S_18,-1
S_84,S_18,-1
S_84,S_18,-1
S_84,S_19,-1
S_84,S_19,-1
S_84,S_19,-1
S_84,S_20,-1
S_84,S_20,-1
S_84,S_21,-1
S_84,S_21,-1
S_84,S_22,-1
S_84,S_23,-1
S_84,S_24,-1
S_84,S_25,-1
S_84,S_26,-1
S_84,S_27,-1
S_84,S_27,-1
S_84,S_28,-1
S_84,S_28,-1
S_84,S_28,-1
S_84,S_29,-1
S_84,S_29,-1
S_84,S_29,-1
S_84,S_30,-1
S_84,S_30,-1
S_84,S_31,-1
S_84,S_31,-1
S_84,S_32,-1
S_84,S_33,-1
S_84,S_34,-1
S_84,S_35,-1
S_84,S_36,-1
S_84,S_37,-1
S_84,S_37,-1
S_84,S_37,-1
S_84,S_38,-1
S_84,S_38,-1
S_84,S_38,-1
S_84,S_39,-1
S_84,S_39,-1
S_84,S_39,-1
S_84,S_40,-1
S_84,S_40,-1
S_84,S_41,-1
S_84,S_41,-1
S_84,S_42,-1
S_84,S_42,-1
S_84,S_43,-1
S_84,S_44,-1
S_84,S_45,-1
S_84,S_46,-1
S_84,S_46,-1
S_84,S_47,-1
S_84,S_47,-1
S_84,S_47,-1
S_84,S_48,-1
S_84,S_48,-1
S_84,S_48,-1
S_84,S_49,-1
S_84,S_49,-1
S_84,S_49,-1
S_84,S_50,-1
S_84,S_50,-1
S_84,S_51,-1
S_84,S_51,-1
S_84,S_52,-1
S_84,S_52,-1
S_84,S_53,-1
S_84,S_54,-1
S_84,S_55,-1
S_84,S_56,-1
S_84,S_56,-1
S_84,S_56,-1
S_84,S_57,-1
S_84,S_57,-1
S_84,S_57,-1
S_84,S_58,-1
S_84,S_58,-1
S_84,S_59,-1
S_84,S_59,-1
S_84,S_60,-1
S_84,S_60,-1
S_84,S_61,-1
S_84,S_61,-1
S_84,S_62,-1
S_84,S_62,-1
S_84,S_63,-1
S_84,S_63,-1
S_84,S_64,-1
S_84,S_65,-1
S_84,S_65,-1
S_84,S_66,-1
S_84,S_66,-1
S_84,S_66,-1
S_84,S_67,-1
S_84,S_67,-1
S_84,S_68,-1
S_84,S_68,-1
S_84,S_69,-1
S_84,S_70,-1
S_84,S_71,-1
S_84,S_72,-1
S_84,S_72,-1
S_84,S_73,-1
S_84,S_73,-1
S_84,S_74,-1
S_84,S_75,-1
S_84,S_75,-1
S_84,S_75,-1
S_84,S_76,-1
S_84,S_76,-1
S_84,S_77,-1
S_84,S_78,-1
S_84,S_79,-1
S_84,S_80,-1
S_84,S_81,-1
S_84,S_82,0
S_84,S_83,0
S_84,S_84,0
S_84,S_85,-1
S_84,S_86,0
S_84,S_87,-1
S_84,S_88,-1
S_84,S_89,-1
S_84,S_90,-1
S_84,S_91,-1
S_84,S_92,-1
S_84,S_92,-1
S_84,S_93,-1
S_84,S_93,-1
S_84,S_94,0
S_84,S_95,-1
S_84,S_95,-1
S_84,S_96,-1
S_84,S_96,-1
S_84,S_97,-1
S_84,S_98,-1
S_84,S_99,-1
S_85,Goal,-1
S_85,S_00,-1
S_85,S_00,-1
S_85,S_01,-1
S_85,S_01,-1
S_85,S_02,-1
S_85,S_03,-1
S_85,S_04,-1
S_85,S_05,-1
S_85,S_06,-1
S_85,S_07,-1
S_85,S_08,-1
S_85,S_09,-1
S_85,S_10,-1
S_85,S_10,-1
S_85,S_11,-1
S_85,S_11,-1
S_85,S_12,-1
S_85,S_13,-1
S_85,S_14,-1
S_85,S_15,-1
S_85,S_16,-1
S_85,S_17,-1
S_85,S_18,-1
S_85,S_19,-1
S_85,S_20,-1
S_85,S_20,-1
S_85,S_21,-1
S_85,S_21,-1
S_85,S_22,-1
S_85,S_22,-1
S_85,S_23,-1
S_85,S_24,-1
S_85,S_24,-1
S_85,S_25,-1
S_85,S_26,-1
S_85,S_26,-1
S_85,S_27,-1
S_85,S_28,-1
S_85,S_29,-1
S_85,S_30,-1
S_85,S_30,-1
S_85,S_30,-1
S_85,S_31,-1
S_85,S_31,-1
S_85,S_32,-1
S_85,S_32,-1
S_85,S_33,-1
S_85,S_34,-1
S_85,S_34,-1
S_85,S_35,-1
S_85,S_36,-1
S_85,S_36,-1
S_85,S_37,-1
S_85,S_38,-1
S_85,S_39,-1
S_85,S_40,-1
S_85,S_40,-1
S_85,S_40,-1
S_85,S_41,-1
S_85,S_41,-1
S_85,S_41,-1
S_85,S_42,-1
S_85,S_42,-1
S_85,S_43,-1
S_85,S_44,-1
S_85,S_45,-1
S_85,S_46,-1
S_85,S_47,-1
S_85,S_48,-1
S_85,S_49,-1
S_85,S_50,-1
S_85,S_50,-1
S_85,S_51,-1
S_85,S_51,-1
S_85,S_51,-1
S_85,S_52,-1
S_85,S_52,-1
S_85,S_52,-1
S_85,S_53,-1
S_85,S_53,-1
S_85,S_54,-1
S_85,S_55,-1
S_85,S_56,-1
S_85,S_57,-1
S_85,S_58,-1
S_85,S_59,-1
S_85,S_60,-1
S_85,S_61,-1
S_85,S_62,-1
S_85,S_62,-1
S_85,S_63,-1
S_85,S_63,-1
S_85,S_63,-1
S_85,S_64,-1
S_85,S_64,-1
S_85,S_65,-1
S_85,S_66,-1
S_85,S_67,-1
S_85,S_68,-1
S_85,S_69,-1
S_85,S_70,-1
S_85,S_71,-1
S_85,S_72,-1
S_85,S_73,-1
S_85,S_74,-1
S_85,S_74,-1
S_85,S_74,-1
S_85,S_75,0
S_85,S_76,-1
S_85,S_77,-1
S_85,S_78,-1
S_85,S_78,-1
S_85,S_79,-1
S_85,S_79,-1
S_85,S_80,-1
S_85,S_81,-1
S_85,S_82,-1
S_85,S_83,-1
S_85,S_84,-1
S_85,S_85,0
S_85,S_86,0
S_85,S_87,-1
S_85,S_88,-1
S_85,S_89,-1
S_85,S_90,-1
S_85,S_91,-1
S_85,S_92,-1
S_85,S_93,-1
S_85,S_93,-1
S_85,S_94,-1
S_85,S_94,-1
S_85,S_95,-1
S_85,S_96,-1
S_85,S_96,-1
S_85,S_96,-1
S_85,S_97,-1
S_85,S_97,-1
S_85,S_98,-1
S_85,S_99,-1
S_86,Goal,-1
S_86,S_00,-1
S_86,S_01,-1
S_86,S_02,-1
S_86,S_03,-1
S_86,S_04,-1
S_86,S_05,-1
S_86,S_06,-1
S_86,S_07,-1
S_86,S_08,-1
S_86,S_09,-1
S_86,S_09,-1
S_86,S_10,-1
S_86,S_11,-1
S_86,S_12,-1
S_86,S_13,-1
S_86,S_14,-1
S_86,S_15,-1
S_86,S_15,-1
S_86,S_16,-1
S_86,S_17,-1
S_86,S_18,-1
S_86,S_19,-1
S_86,S_19,-1
S_86,S_20,-1
S_86,S_21,-1
S_86,S_22,-1
S_86,S_23,-1
S_86,S_24,-1
S_86,S_25,-1
S_86,S_25,-1
S_86,S_26,-1
S_86,S_27,-1
S_86,S_28,-1
S_86,S_28,-1
S_86,S_29,-1
S_86,S_29,-1
S_86,S_30,-1
S_86,S_31,-1
S_86,S_32,-1
S_86,S_33,-1
S_86,S_34,-1
S_86,S_35,-1
S_86,S_35,-1
S_86,S_36,-1
S_86,S_37,-1
S_86,S_38,-1
S_86,S_38,-1
S_86,S_39,-1
S_86,S_39,-1
S_86,S_40,-1
S_86,S_41,-1
S_86,S_42,-1
S_86,S_43,-1
S_86,S_44,-1
S_86,S_45,-1
S_86,S_46,-1
S_86,S_47,-1
S_86,S_48,-1
S_86,S_48,-1
S_86,S_49,-1
S_86,S_49,-1
S_86,S_50,-1
S_86,S_50,-1
S_86,S_50,-1
S_86,S_51,-1
S_86,S_52,-1
S_86,S_53,-1
S_86,S_54,-1
S_86,S_55,-1
S_86,S_56,-1
S_86,S_57,-1
S_86,S_57,-1
S_86,S_58,-1
S_86,S_58,-1
S_86,S_59,-1
S_86,S_59,-1
S_86,S_60,-1
S_86,S_61,-1
S_86,S_62,-1
S_86,S_63,-1
S_86,S_64,-1
S_86,S_65,-1
S_86,S_66,-1
S_86,S_67,-1
S_86,S_67,-1
S_86,S_68,-1
S_86,S_68,-1
S_86,S_69,-1
S_86,S_69,-1
S_86,S_70,-1
S_86,S_71,-1
S_86,S_72,-1
S_86,S_73,-1
S_86,S_74,-1
S_86,S_75,-1
S_86,S_76,0
S_86,S_77,-1
S_86,S_77,-1
S_86,S_78,-1
S_86,S_78,-1
S_86,S_79,-1
S_86,S_80,-1
S_86,S_81,-1
S_86,S_82,-1
S_86,S_83,-1
S_86,S_84,-1
S_86,S_85,0
S_86,S_86,0
S_86,S_87,0
S_86,S_88,-1
S_86,S_89,-1
S_86,S_90,-1
S_86,S_90,-1
S_86,S_91,-1
S_86,S_91,-1
S_86,S_92,-1
S_86,S_93,-1
S_86,S_94,-1
S_86,S_95,-1
S_86,S_96,-1
S_86,S_97,-1
S_86,S_97,-1
S_86,S_98,-1
S_86,S_98,-1
S_86,S_99,-1
S_87,Goal,-1
S_87,Goal,-1
S_87,S_00,-1
S_87,S_00,-1
S_87,S_01,-1
S_87,S_01,-1
S_87,S_02,-1
S_87,S_02,-1
S_87,S_03,-1
S_87,S_03,-1
S_87,S_04,-1
S_87,S_05,-1
S_87,S_06,-1
S_87,S_07,-1
S_87,S_08,-1
S_87,S_09,-1
S_87,S_10,-1
S_87,S_10,-1
S_87,S_11,-1
S_87,S_11,-1
S_87,S_12,-1
S_87,S_12,-1
S_87,S_13,-1
S_87,S_13,-1
S_87,S_14,-1
S_87,S_15,-1
S_87,S_16,-1
S_87,S_17,-1
S_87,S_18,-1
S_87,S_19,-1
S_87,S_20,-1
S_87,S_20,-1
S_87,S_21,-1
S_87,S_21,-1
S_87,S_22,-1
S_87,S_22,-1
S_87,S_23,-1
S_87,S_23,-1
S_87,S_24,-1
S_87,S_25,-1
S_87,S_26,-1
S_87,S_27,-1
S_87,S_28,-1
S_87,S_29,-1
S_87,S_30,-1
S_87,S_30,-1
S_87,S_31,-1
S_87,S_31,-1
S_87,S_32,-1
S_87,S_32,-1
S_87,S_33,-1
S_87,S_33,-1
S_87,S_34,-1
S_87,S_34,-1
S_87,S_35,-1
S_87,S_36,-1
S_87,S_37,-1
S_87,S_38,-1
S_87,S_39,-1
S_87,S_39,-1
S_87,S_40,-1
S_87,S_40,-1
S_87,S_41,-1
S_87,S_41,-1
S_87,S_42,-1
S_87,S_42,-1
S_87,S_43,-1
S_87,S_43,-1
S_87,S_44,-1
S_87,S_44,-1
S_87,S_45,-1
S_87,S_45,-1
S_87,S_46,-1
S_87,S_47,-1
S_87,S_48,-1
S_87,S_49,-1
S_87,S_49,-1
S_87,S_50,-1
S_87,S_50,-1
S_87,S_51,-1
S_87,S_51,-1
S_87,S_52,-1
S_87,S_52,-1
S_87,S_53,-1
S_87,S_53,-1
S_87,S_54,-1
S_87,S_54,-1
S_87,S_55,-1
S_87,S_55,-1
S_87,S_56,-1
S_87,S_57,-1
S_87,S_58,-1
S_87,S_58,-1
S_87,S_59,-1
S_87,S_59,-1
S_87,S_60,-1
S_87,S_61,-1
S_87,S_62,-1
S_87,S_63,-1
S_87,S_63,-1
S_87,S_64,-1
S_87,S_64,-1
S_87,S_65,-1
S_87,S_65,-1
S_87,S_66,-1
S_87,S_66,-1
S_87,S_67,-1
S_87,S_68,-1
S_87,S_68,-1
S_87,S_69,-1
S_87,S_69,-1
S_87,S_70,-1
S_87,S_71,-1
S_87,S_72,-1
S_87,S_73,-1
S_87,S_74,-1
S_87,S_75,-1
S_87,S_75,-1
S_87,S_76,-1
S_87,S_76,-1
S_87,S_77,-1
S_87,S_78,-1
S_87,S_78,-1
S_87,S_79,-1
S_87,S_79,-1
S_87,S_80,-1
S_87,S_81,-1
S_87,S_82,-1
S_87,S_83,-1
S_87,S_84,-1
S_87,S_85,-1
S_87,S_86,-1
S_87,S_87,0
S_87,S_88,0
S_87,S_89,-1
S_87,S_90,-1
S_87,S_91,-1
S_87,S_92,-1
S_87,S_93,-1
S_87,S_94,-1
S_87,S_95,-1
S_87,S_96,-1
S_87,S_96,-1
S_87,S_97,0
S_87,S_98,-1
S_87,S_99,-1
S_88,Goal,-1
S_88,S_00,-1
S_88,S_01,-1
S_88,S_02,-1
S_88,S_03,-1
S_88,S_04,-1
S_88,S_05,-1
S_88,S_06,-1
S_88,S_07,-1
S_88,S_08,-1
S_88,S_09,-1
S_88,S_10,-1
S_88,S_10,-1
S_88,S_11,-1
S_88,S_11,-1
S_88,S_12,-1
S_88,S_13,-1
S_88,S_14,-1
S_88,S_15,-1
S_88,S_16,-1
S_88,S_17,-1
S_88,S_18,-1
S_88,S_19,-1
S_88,S_20,-1
S_88,S_20,-1
S_88,S_21,-1
S_88,S_21,-1
S_88,S_22,-1
S_88,S_22,-1
S_88,S_23,-1
S_88,S_24,-1
S_88,S_25,-1
S_88,S_26,-1
S_88,S_27,-1
S_88,S_28,-1
S_88,S_29,-1
S_88,S_30,-1
S_88,S_31,-1
S_88,S_31,-1
S_88,S_32,-1
S_88,S_32,-1
S_88,S_33,-1
S_88,S_33,-1
S_88,S_34,-1
S_88,S_35,-1
S_88,S_36,-1
S_88,S_37,-1
S_88,S_38,-1
S_88,S_39,-1
S_88,S_40,-1
S_88,S_41,-1
S_88,S_42,-1
S_88,S_42,-1
S_88,S_43,-1
S_88,S_43,-1
S_88,S_44,-1
S_88,S_44,-1
S_88,S_45,-1
S_88,S_46,-1
S_88,S_47,-1
S_88,S_48,-1
S_88,S_49,-1
S_88,S_50,-1
S_88,S_50,-1
S_88,S_51,-1
S_88,S_51,-1
S_88,S_52,-1
S_88,S_53,-1
S_88,S_54,-1
S_88,S_54,-1
S_88,S_55,-1
S_88,S_55,-1
S_88,S_56,-1
S_88,S_57,-1
S_88,S_58,-1
S_88,S_59,-1
S_88,S_60,-1
S_88,S_61,-1
S_88,S_62,-1
S_88,S_62,-1
S_88,S_63,-1
S_88,S_63,-1
S_88,S_64,-1
S_88,S_65,-1
S_88,S_65,-1
S_88,S_66,-1
S_88,S_66,-1
S_88,S_67,-1
S_88,S_68,-1
S_88,S_69,-1
S_88,S_69,-1
S_88,S_69,-1
S_88,S_70,-1
S_88,S_71,-1
S_88,S_72,-1
S_88,S_72,-1
S_88,S_73,-1
S_88,S_74,-1
S_88,S_75,-1
S_88,S_75,-1
S_88,S_76,-1
S_88,S_77,-1
S_88,S_77,-1
S_88,S_78,-1
S_88,S_79,-1
S_88,S_79,-1
S_88,S_79,-1
S_88,S_80,-1
S_88,S_81,-1
S_88,S_82,-1
S_88,S_83,-1
S_88,S_84,-1
S_88,S_85,-1
S_88,S_86,-1
S_88,S_87,0
S_88,S_88,0
S_88,S_89,-1
S_88,S_90,-1
S_88,S_90,-1
S_88,S_91,-1
S_88,S_91,-1
S_88,S_92,-1
S_88,S_92,-1
S_88,S_93,-1
S_88,S_93,-1
S_88,S_94,-1
S_88,S_94,-1
S_88,S_95,-1
S_88,S_95,-1
S_88,S_96,-1
S_88,S_97,-1
S_88,S_98,0
S_88,S_99,-1
S_89,Goal,-1
S_89,S_00,-1
S_89,S_01,-1
S_89,S_01,-1
S_89,S_02,-1
S_89,S_02,-1
S_89,S_03,-1
S_89,S_03,-1
S_89,S_04,-1
S_89,S_04,-1
S_89,S_05,-1
S_89,S_06,-1
S_89,S_07,-1
S_89,S_08,-1
S_89,S_09,-1
S_89,S_10,-1
S_89,S_11,-1
S_89,S_11,-1
S_89,S_12,-1
S_89,S_12,-1
S_89,S_13,-1
S_89,S_13,-1
S_89,S_14,-1
S_89,S_14,-1
S_89,S_15,-1
S_89,S_15,-1
S_89,S_16,-1
S_89,S_17,-1
S_89,S_18,-1
S_89,S_18,-1
S_89,S_19,-1
S_89,S_20,-1
S_89,S_21,-1
S_89,S_22,-1
S_89,S_22,-1
S_89,S_23,-1
S_89,S_23,-1
S_89,S_24,-1
S_89,S_24,-1
S_89,S_25,-1
S_89,S_25,-1
S_89,S_26,-1
S_89,S_27,-1
S_89,S_28,-1
S_89,S_29,-1
S_89,S_30,-1
S_89,S_31,-1
S_89,S_32,-1
S_89,S_33,-1
S_89,S_33,-1
S_89,S_34,-1
S_89,S_34,-1
S_89,S_35,-1
S_89,S_35,-1
S_89,S_36,-1
S_89,S_36,-1
S_89,S_37,-1
S_89,S_38,-1
S_89,S_39,-1
S_89,S_40,-1
S_89,S_41,-1
S_89,S_42,-1
S_89,S_43,-1
S_89,S_44,-1
S_89,S_45,-1
S_89,S_45,-1
S_89,S_46,-1
S_89,S_46,-1
S_89,S_47,-1
S_89,S_48,-1
S_89,S_49,-1
S_89,S_50,-1
S_89,S_51,-1
S_89,S_52,-1
S_89,S_53,-1
S_89,S_54,-1
S_89,S_55,-1
S_89,S_56,-1
S_89,S_56,-1
S_89,S_57,-1
S_89,S_57,-1
S_89,S_58,-1
S_89,S_59,0
S_89,S_60,-1
S_89,S_61,-1
S_89,S_61,-1
S_89,S_62,-1
S_89,S_63,-1
S_89,S_64,-1
S_89,S_65,-1
S_89,S_66,-1
S_89,S_67,-1
S_89,S_67,-1
S_89,S_68,-1
S_89,S_69,0
S_89,S_70,-1
S_89,S_71,-1
S_89,S_72,-1
S_89,S_73,-1
S_89,S_74,-1
S_89,S_75,-1
S_89,S_76,-1
S_89,S_77,-1
S_89,S_78,-1
S_89,S_78,-1
S_89,S_79,0
S_89,S_80,-1
S_89,S_81,-1
S_89,S_82,-1
S_89,S_83,-1
S_89,S_84,-1
S_89,S_85,-1
S_89,S_86,-1
S_89,S_87,-1
S_89,S_88,-1
S_89,S_89,0
S_89,S_90,-1
S_89,S_91,-1
S_89,S_92,-1
S_89,S_93,-1
S_89,S_94,-1
S_89,S_95,-1
S_89,S_96,-1
S_89,S_97,-1
S_89,S_98,-1
S_89,S_99,0
S_90,Goal,-1
S_90,S_00,0
S_90,S_01,-1
S_90,S_02,-1
S_90,S_03,-1
S_90,S_04,-1
S_90,S_04,-1
S_90,S_05,-1
S_90,S_05,-1
S_90,S_06,-1
S_90,S_06,-1
S_90,S_07,-1
S_90,S_07,-1
S_90,S_08,-1
S_90,S_08,-1
S_90,S_09,-1
S_90,S_10,0
S_90,S_11,-1
S_90,S_12,-1
S_90,S_13,-1
S_90,S_14,-1
S_90,S_14,-1
S_90,S_15,-1
S_90,S_15,-1
S_90,S_16,-1
S_90,S_16,-1
S_90,S_17,-1
S_90,S_17,-1
S_90,S_18,-1
S_90,S_19,-1
S_90,S_20,0
S_90,S_21,-1
S_90,S_21,-1
S_90,S_22,-1
S_90,S_23,-1
S_90,S_23,-1
S_90,S_24,-1
S_90,S_24,-1
S_90,S_25,-1
S_90,S_25,-1
S_90,S_26,-1
S_90,S_26,-1
S_90,S_27,-1
S_90,S_28,-1
S_90,S_29,-1
S_90,S_30,0
S_90,S_31,-1
S_90,S_31,-1
S_90,S_32,-1
S_90,S_33,-1
S_90,S_33,-1
S_90,S_34,-1
S_90,S_34,-1
S_90,S_35,-1
S_90,S_35,-1
S_90,S_36,-1
S_90,S_37,-1
S_90,S_38,-1
S_90,S_39,-1
S_90,S_40,0
S_90,S_41,-1
S_90,S_42,-1
S_90,S_42,-1
S_90,S_43,-1
S_90,S_43,-1
S_90,S_44,-1
S_90,S_44,-1
S_90,S_45,-1
S_90,S_45,-1
S_90,S_46,-1
S_90,S_47,-1
S_90,S_48,-1
S_90,S_48,-1
S_90,S_49,-1
S_90,S_50,0
S_90,S_51,-1
S_90,S_52,-1
S_90,S_52,-1
S_90,S_53,-1
S_90,S_53,-1
S_90,S_54,-1
S_90,S_54,-1
S_90,S_55,-1
S_90,S_56,-1
S_90,S_57,-1
S_90,S_57,-1
S_90,S_58,-1
S_90,S_58,-1
S_90,S_59,-1
S_90,S_60,0
S_90,S_61,-1
S_90,S_62,-1
S_90,S_63,-1
S_90,S_63,-1
S_90,S_64,-1
S_90,S_65,-1
S_90,S_66,-1
S_90,S_66,-1
S_90,S_67,-1
S_90,S_68,-1
S_90,S_69,-1
S_90,S_70,0
S_90,S_71,-1
S_90,S_71,-1
S_90,S_72,-1
S_90,S_73,-1
S_90,S_74,-1
S_90,S_74,-1
S_90,S_75,-1
S_90,S_76,-1
S_90,S_77,-1
S_90,S_78,-1
S_90,S_79,-1
S_90,S_80,0
S_90,S_81,-1
S_90,S_82,-1
S_90,S_82,-1
S_90,S_83,-1
S_90,S_84,-1
S_90,S_85,-1
S_90,S_86,-1
S_90,S_87,-1
S_90,S_87,-1
S_90,S_88,-1
S_90,S_88,-1
S_90,S_89,-1
S_90,S_90,0
S_90,S_91,0
S_90,S_92,0
S_90,S_93,0
S_90,S_94,-1
S_90,S_95,-1
S_90,S_96,-1
S_90,S_97,-1
S_90,S_98,-1
S_90,S_99,-1
S_91,Goal,-1
S_91,S_00,-1
S_91,S_01,-1
S_91,S_02,-1
S_91,S_03,-1
S_91,S_04,-1
S_91,S_05,-1
S_91,S_06,-1
S_91,S_07,-1
S_91,S_08,-1
S_91,S_08,-1
S_91,S_08,-1
S_91,S_09,-1
S_91,S_09,-1
S_91,S_09,-1
S_91,S_10,-1
S_91,S_11,-1
S_91,S_12,-1
S_91,S_13,-1
S_91,S_14,-1
S_91,S_15,-1
S_91,S_16,-1
S_91,S_17,-1
S_91,S_17,-1
S_91,S_18,-1
S_91,S_18,-1
S_91,S_18,-1
S_91,S_19,-1
S_91,S_19,-1
S_91,S_19,-1
S_91,S_20,-1
S_91,S_21,-1
S_91,S_22,-1
S_91,S_23,-1
S_91,S_24,-1
S_91,S_25,-1
S_91,S_26,-1
S_91,S_26,-1
S_91,S_26,-1
S_91,S_27,-1
S_91,S_27,-1
S_91,S_27,-1
S_91,S_28,-1
S_91,S_28,-1
S_91,S_28,-1
S_91,S_29,-1
S_91,S_29,-1
S_91,S_30,-1
S_91,S_31,-1
S_91,S_32,-1
S_91,S_33,-1
S_91,S_34,-1
S_91,S_35,-1
S_91,S_36,-1
S_91,S_36,-1
S_91,S_36,-1
S_91,S_37,-1
S_91,S_37,-1
S_91,S_37,-1
S_91,S_38,-1
S_91,S_38,-1
S_91,S_39,-1
S_91,S_39,-1
S_91,S_40,-1
S_91,S_41,-1
S_91,S_42,-1
S_91,S_43,-1
S_91,S_44,-1
S_91,S_45,-1
S_91,S_45,-1
S_91,S_45,-1
S_91,S_46,-1
S_91,S_46,-1
S_91,S_46,-1
S_91,S_47,-1
S_91,S_47,-1
S_91,S_47,-1
S_91,S_48,-1
S_91,S_48,-1
S_91,S_49,-1
S_91,S_49,-1
S_91,S_50,-1
S_91,S_51,-1
S_91,S_52,-1
S_91,S_53,-1
S_91,S_54,-1
S_91,S_54,-1
S_91,S_54,-1
S_91,S_55,-1
S_91,S_55,-1
S_91,S_56,-1
S_91,S_56,-1
S_91,S_57,-1
S_91,S_57,-1
S_91,S_58,-1
S_91,S_59,-1
S_91,S_59,-1
S_91,S_59,-1
S_91,S_60,-1
S_91,S_61,-1
S_91,S_62,-1
S_91,S_63,-1
S_91,S_64,-1
S_91,S_64,-1
S_91,S_65,-1
S_91,S_65,-1
S_91,S_66,-1
S_91,S_67,-1
S_91,S_67,-1
S_91,S_67,-1
S_91,S_68,-1
S_91,S_69,-1
S_91,S_70,-1
S_91,S_71,-1
S_91,S_72,-1
S_91,S_73,-1
S_91,S_73,-1
S_91,S_73,-1
S_91,S_74,-1
S_91,S_74,-1
S_91,S_75,-1
S_91,S_76,-1
S_91,S_77,-1
S_91,S_78,-1
S_91,S_79,-1
S_91,S_80,-1
S_91,S_80,-1
S_91,S_81,-1
S_91,S_82,-1
S_91,S_82,-1
S_91,S_82,-1
S_91,S_83,-1
S_91,S_84,-1
S_91,S_85,-1
S_91,S_86,-1
S_91,S_87,-1
S_91,S_88,-1
S_91,S_88,-1
S_91,S_89,-1
S_91,S_89,-1
S_91,S_90,0
S_91,S_91,0
S_91,S_92,0
S_91,S_93,0
S_91,S_94,-1
S_91,S_95,-1
S_91,S_96,-1
S_91,S_97,-1
S_91,S_98,-1
S_91,S_99,-1
S_92,Goal,-1
S_92,S_00,-1
S_92,S_01,-1
S_92,S_02,-1
S_92,S_03,-1
S_92,S_04,-1
S_92,S_05,-1
S_92,S_06,-1
S_92,S_07,-1
S_92,S_08,-1
S_92,S_09,-1
S_92,S_10,-1
S_92,S_11,-1
S_92,S_12,-1
S_92,S_13,-1
S_92,S_14,-1
S_92,S_15,-1
S_92,S_16,-1
S_92,S_17,-1
S_92,S_18,-1
S_92,S_19,-1
S_92,S_20,-1
S_92,S_21,-1
S_92,S_22,-1
S_92,S_23,-1
S_92,S_24,-1
S_92,S_25,-1
S_92,S_26,-1
S_92,S_27,-1
S_92,S_28,-1
S_92,S_29,-1
S_92,S_29,-1
S_92,S_30,-1
S_92,S_31,-1
S_92,S_32,-1
S_92,S_33,-1
S_92,S_34,-1
S_92,S_35,-1
S_92,S_36,-1
S_92,S_37,-1
S_92,S_38,-1
S_92,S_38,-1
S_92,S_39,-1
S_92,S_39,-1
S_92,S_40,-1
S_92,S_41,-1
S_92,S_42,-1
S_92,S_43,-1
S_92,S_44,-1
S_92,S_45,-1
S_92,S_46,-1
S_92,S_47,-1
S_92,S_47,-1
S_92,S_48,-1
S_92,S_48,-1
S_92,S_49,-1
S_92,S_50,-1
S_92,S_51,-1
S_92,S_52,-1
S_92,S_53,-1
S_92,S_54,-1
S_92,S_55,-1
S_92,S_56,-1
S_92,S_56,-1
S_92,S_57,-1
S_92,S_57,-1
S_92,S_58,-1
S_92,S_59,-1
S_92,S_60,-1
S_92,S_60,-1
S_92,S_60,-1
S_92,S_61,-1
S_92,S_62,-1
S_92,S_63,-1
S_92,S_64,-1
S_92,S_65,-1
S_92,S_66,-1
S_92,S_66,-1
S_92,S_67,-1
S_92,S_67,-1
S_92,S_68,-1
S_92,S_69,-1
S_92,S_70,-1
S_92,S_70,-1
S_92,S_70,-1
S_92,S_71,-1
S_92,S_72,-1
S_92,S_73,-1
S_92,S_74,-1
S_92,S_74,-1
S_92,S_75,-1
S_92,S_75,-1
S_92,S_76,-1
S_92,S_77,-1
S_92,S_78,-1
S_92,S_79,-1
S_92,S_80,-1
S_92,S_81,-1
S_92,S_81,-1
S_92,S_81,-1
S_92,S_82,-1
S_92,S_83,-1
S_92,S_83,-1
S_92,S_84,-1
S_92,S_85,-1
S_92,S_86,-1
S_92,S_87,-1
S_92,S_87,-1
S_92,S_88,-1
S_92,S_88,-1
S_92,S_89,-1
S_92,S_90,0
S_92,S_91,0
S_92,S_92,0
S_92,S_93,0
S_92,S_94,-1
S_92,S_95,-1
S_92,S_96,-1
S_92,S_97,-1
S_92,S_98,-1
S_92,S_99,-1
S_93,Goal,-1
S_93,S_00,-1
S_93,S_01,-1
S_93,S_02,-1
S_93,S_03,-1
S_93,S_04,-1
S_93,S_05,-1
S_93,S_06,-1
S_93,S_07,-1
S_93,S_08,-1
S_93,S_08,-1
S_93,S_09,-1
S_93,S_09,-1
S_93,S_10,-1
S_93,S_11,-1
S_93,S_12,-1
S_93,S_13,-1
S_93,S_14,-1
S_93,S_15,-1
S_93,S_16,-1
S_93,S_17,-1
S_93,S_17,-1
S_93,S_18,-1
S_93,S_18,-1
S_93,S_19,-1
S_93,S_19,-1
S_93,S_20,-1
S_93,S_21,-1
S_93,S_22,-1
S_93,S_23,-1
S_93,S_24,-1
S_93,S_25,-1
S_93,S_26,-1
S_93,S_27,-1
